Frequency,Error,Mass
0.0005442588374432596,2.3081716039993186e-05,4814.391250000001
0.0005334911266305332,2.2852249089060563e-05,4822.07375
0.0005530687826536721,2.3267778561703876e-05,4829.75625
0.00052174453301665,2.2599264367843014e-05,4837.438749999999
0.00048650475217500004,2.1822720604572383e-05,4845.12125
0.0005374066578350974,2.293595724145981e-05,4852.80375
0.0005413221890397888,2.301936099755326e-05,4860.48625
0.0005481743686478874,2.3164594999794023e-05,4868.168750000001
0.0004904202833796278,2.1910362405465397e-05,4875.85125
0.0005452377202444166,2.31024636541058e-05,4883.5337500000005
0.0005109768222039236,2.23648479325313e-05,4891.2162499999995
0.00052174453301665,2.2599264367843014e-05,4898.89875
0.000461053799344865,2.1244237679587507e-05,4906.58125
0.0005227234158178689,2.262045449379963e-05,4914.26375
0.000510976822203863,2.23648479325313e-05,4921.94625
0.000505103525396982,2.223594283620203e-05,4929.62875
0.0005432799546421027,2.3060949759549757e-05,4937.311250000001
0.00047671592416343063,2.160206053137569e-05,4944.99375
0.0004933569317830986,2.1975864382409035e-05,4952.67625
0.0004610537993449196,2.1244237679587507e-05,4960.358749999999
0.0004561593853391349,2.113117547356988e-05,4968.04125
0.0004884625177772561,2.1866585413869026e-05,4975.72375
0.000491399166180843,2.193221813399712e-05,4983.40625
0.0004561593853390809,2.113117547356988e-05,4991.08875
0.0004414761433217807,2.0788299685611337e-05,4998.77125
0.0004962935801865696,2.2041171701369154e-05,5006.453750000001
0.00048356810377152927,2.175675757023609e-05,5014.13625
0.00043853949491830994,2.0719043636316466e-05,5021.81875
0.0004688848617541751,2.1423896165123946e-05,5029.501249999999
0.00042777178410558354,2.0463099527715158e-05,5037.18375
0.0004170040732928078,2.0203913367433718e-05,5044.86625
0.0004121096592870725,2.0084995834372547e-05,5052.54875
0.0004218984872986419,2.0322135051484406e-05,5060.231250000001
0.0004140674248893864,2.0132647137015148e-05,5067.91375
0.00042091960449748496,2.0298545797972086e-05,5075.5962500000005
0.00042385625290095584,2.0369231603758962e-05,5083.2787499999995
0.00043266619811136825,2.057983236018167e-05,5090.96125
0.0004434339089240421,2.0834342487719406e-05,5098.64375
0.00042189848729869183,2.0322135051484406e-05,5106.32625
0.000438539494918258,2.0719043636316466e-05,5114.00875
0.0003778487612465795,1.923199557567369e-05,5121.69125
0.00041602519049170026,2.0180185921352807e-05,5129.373750000001
0.00037197546443963793,1.9081938701094475e-05,5137.05625
0.0003847009408546781,1.9405595445426003e-05,5144.73875
0.0003778487612465795,1.923199557567369e-05,5152.421249999999
0.0003680599332350101,1.8981241751759124e-05,5160.10375
0.00039546865166735767,1.9675300798563355e-05,5167.78625
0.0003631655192292684,1.885461430914776e-05,5175.46875
0.00041113077648586687,2.0061127738199606e-05,5183.15125
0.0003925320032639336,1.960211281721298e-05,5190.83375
0.00027310830152278676,1.6350566327006545e-05,5198.516250000001
2.545095283007747e-05,4.991342504619612e-06,5797.75125
0.0001576001309862863,1.2420630325492286e-05,5805.43375
0.0001399802405654261,1.170573577317219e-05,5813.11625
0.00014585353737240158,1.1948787353607407e-05,5820.79875
0.00015760013098624898,1.2420630325492286e-05,5828.48125
0.00014193800616775655,1.1787309831684449e-05,5836.16375
0.0001478113029746982,1.2028713243673657e-05,5843.8462500000005
0.0001615156621908954,1.257397724811613e-05,5851.5287499999995
0.00015074795137816905,1.214761610003101e-05,5859.21125
0.00013117029535501468,1.1331387653139195e-05,5866.89375
0.00014291688896893044,1.1827885889140362e-05,5874.57625
0.0001331280609573283,1.1415637048475092e-05,5882.25875
0.00013117029535503018,1.1331387653139195e-05,5889.94125
0.00011355040493420525,1.0542890422199212e-05,5897.623750000001
0.00012236035014461771,1.0944242426961659e-05,5905.30625
0.0001360647093608149,1.1540858019996593e-05,5912.98875
0.00013019141255387327,1.128902717718912e-05,5920.671249999999
0.00014683242017354128,1.1988816904103972e-05,5928.35375
0.0001135504049341918,1.0542890422199212e-05,5936.03625
0.0001272547641504175,1.1160981139313511e-05,5943.71875
9.397274891105528e-05,9.591053523283177e-06,5951.40125
0.00012040258454230385,1.0856335441727376e-05,5959.08375
0.00011550817053651913,1.0633388995579048e-05,5966.766250000001
9.788828011569417e-05,9.78882801156942e-06,5974.44875
0.00011355040493420525,1.0542890422199212e-05,5982.13125
0.00011159263933187815,1.0451608267520274e-05,5989.81375
0.00010376157692264811,1.0078215272085196e-05,5997.49625
0.00011648705333766227,1.0678350671789275e-05,6005.17875
9.690939731454871e-05,9.739760895508946e-06,6012.86125
0.00010376157692262355,1.0078215272085196e-05,6020.54375
0.00010474045972379277,1.0125642429440819e-05,6028.22625
0.00010376157692263583,1.0078215272085196e-05,6035.9087500000005
9.397274891106641e-05,9.591053523283177e-06,6043.5912499999995
0.00010278269412147889,1.0030563869099803e-05,6051.27375
8.809945210411433e-05,9.28649764206493e-06,6058.95625
8.80994521041352e-05,9.28649764206493e-06,6066.63875
0.00011452928773534864,1.0588236396723524e-05,6074.32125
9.593051451338029e-05,9.69044533358939e-06,6082.00375
9.495163171222336e-05,9.640877513218572e-06,6089.686250000001
9.005721770643865e-05,9.389113990834236e-06,6097.36875
0.00011355040493420525,1.0542890422199212e-05,6105.05125
9.690939731453724e-05,9.739760895508946e-06,6112.733749999999
9.103610050759557e-05,9.440003870300059e-06,6120.41625
7.92895068937029e-05,8.809945210412478e-06,6128.09875
7.83106240925646e-05,8.755393941569327e-06,6135.78125
8.026838969485973e-05,8.864160769574896e-06,6143.46375
8.124727249602617e-05,8.918046741707035e-06,6151.14625
9.103610050759557e-05,9.440003870300059e-06,6158.828750000001
6.950067888214287e-05,8.248213092934806e-06,6166.51125
7.73317412913984e-05,8.700500648449377e-06,6174.19375
8.614168650180068e-05,9.18273463513325e-06,6181.87625
8.026838969487873e-05,8.864160769574896e-06,6189.55875
7.145844448444829e-05,8.363578319311826e-06,6197.24125
9.593051451339165e-05,9.69044533358939e-06,6204.92375
8.124727249601654e-05,8.918046741707035e-06,6212.60625
8.516280370065393e-05,9.130410934940165e-06,6220.28875
7.73317412913984e-05,8.700500648449377e-06,6227.9712500000005
7.145844448445676e-05,8.363578319311826e-06,6235.6537499999995
7.243732728561369e-05,8.420668253865825e-06,6243.33625
6.362738207519367e-05,7.892005448303743e-06,6251.01875
8.418392089950696e-05,9.077785649731659e-06,6258.70125
8.124727249601654e-05,8.918046741707035e-06,6266.38375
7.145844448445676e-05,8.363578319311826e-06,6274.06625
6.950067888214287e-05,8.248213092934806e-06,6281.748750000001
6.754291327982897e-05,8.131211235090343e-06,6289.43125
6.362738207520121e-05,7.892005448303743e-06,6297.11375
7.04795616832998e-05,8.306096000219477e-06,6304.796249999999
6.558514767751509e-05,8.012501049788244e-06,6312.47875
6.950067888213464e-05,8.248213092934806e-06,6320.16125
6.166961647289463e-05,7.769641363618674e-06,6327.84375
8.320503809833021e-05,9.024853503745819e-06,6335.52625
6.656403047867204e-05,8.072074368541122e-06,6343.20875
8.124727249602617e-05,8.918046741707035e-06,6350.891250000001
6.950067888214287e-05,8.248213092934806e-06,6358.57375
6.852179608098593e-05,8.189921103897172e-06,6366.25625
6.950067888213464e-05,8.248213092934806e-06,6373.93875
7.341621008677932e-05,8.477373731295831e-06,6381.62125
7.145844448444829e-05,8.363578319311826e-06,6389.30375
6.656403047867992e-05,8.072074368541122e-06,6396.98625
6.166961647288004e-05,7.769641363618674e-06,6404.66875
4.8944140057847086e-05,6.9217466668495645e-06,6412.35125
6.264849927404428e-05,7.831062409255535e-06,6420.0337500000005
5.481743686478874e-05,7.325288127469678e-06,6427.7162499999995
5.1880788461317914e-05,7.126374361149268e-06,6435.39875
6.166961647288004e-05,7.769641363618674e-06,6443.08125
6.852179608099403e-05,8.189921103897172e-06,6450.76375
6.754291327982099e-05,8.131211235090343e-06,6458.44625
4.404972605206238e-05,6.566545456176996e-06,6466.12875
5.285967126247486e-05,7.193290142462384e-06,6473.811250000001
6.754291327982897e-05,8.131211235090343e-06,6481.49375
4.7965257256690145e-05,6.852179608098593e-06,6489.17625
4.8944140057847086e-05,6.9217466668495645e-06,6496.858749999999
