Frequency,Error,Mass
0.0001409591233666038,1.0172848477554845e-05,5870.735000000001
0.00012994669185357633,9.767391478385255e-06,5880.9783333333335
0.00013508582655964997,9.958659258378418e-06,5891.221666666667
0.00011085847723102694,9.021534932755109e-06,5901.465
0.00013141501605532332,9.822419471430337e-06,5911.708333333334
0.00013728831286225295,1.0039515735110812e-05,5921.951666666667
0.00012407339504664605,9.544107311280042e-06,5932.195
0.00012701004345011698,9.656394789497321e-06,5942.4383333333335
0.00010204853202060514,8.655643514997316e-06,5952.681666666666
0.00011306096353362008,9.110712075023123e-06,5962.925
0.00010571934252495284,8.809945210412347e-06,5973.168333333333
0.00011673177403796876,9.25743185044991e-06,5983.411666666667
0.00010204853202060514,8.655643514997316e-06,5993.655
0.00011526344983622306,9.199024757278541e-06,6003.8983333333335
9.397274891106919e-05,8.306096000219355e-06,6014.141666666666
0.00011012431513015922,8.991612678077845e-06,6024.385
0.0001027826941214728,8.686723124922629e-06,6034.628333333333
9.544107311279618e-05,8.37073585448501e-06,6044.871666666667
9.984604571801102e-05,8.561727786356191e-06,6055.115
8.442864159978873e-05,7.873011424499768e-06,6065.358333333334
0.00011379512563448775,9.140244444451286e-06,6075.6016666666665
9.103610050759019e-05,8.175283163503149e-06,6085.845
9.1770262608466e-05,8.208181820221122e-06,6096.088333333333
0.00011379512563449784,9.140244444451286e-06,6106.331666666667
8.51628037006489e-05,7.907167816649292e-06,6116.575
8.663112790238422e-05,7.975041746684167e-06,6126.818333333334
7.5618696389376e-05,7.450931552906538e-06,6137.0616666666665
8.075783109545008e-05,7.699957073812264e-06,6147.305
9.177026260845786e-05,8.208181820221122e-06,6157.548333333333
6.754291327982499e-05,7.041835493125573e-06,6167.791666666667
8.883361420499509e-05,8.07578310954465e-06,6178.035
7.85553447928469e-05,7.594231822080501e-06,6188.278333333334
7.488453428850161e-05,7.414673763271568e-06,6198.5216666666665
9.47069110119285e-05,8.338478563575636e-06,6208.765
8.075783109545008e-05,7.699957073812264e-06,6219.008333333333
7.415037218764054e-05,7.378237799461149e-06,6229.251666666667
7.855534479283993e-05,7.594231822080501e-06,6239.495
6.0935454372016024e-05,6.688535056280177e-06,6249.738333333334
8.883361420499509e-05,8.07578310954465e-06,6259.981666666667
6.827707538069871e-05,7.080002902724939e-06,6270.225
7.268204798589863e-05,7.304820671631602e-06,6280.468333333333
6.534042697722199e-05,6.926071407456877e-06,6290.711666666667
6.313794067462461e-05,6.808339237298644e-06,6300.955
7.194788588503736e-05,7.267834000191935e-06,6311.198333333334
6.754291327982499e-05,7.041835493125573e-06,6321.441666666667
7.12137237841633e-05,7.2306581349138215e-06,6331.685
7.194788588503736e-05,7.267834000191935e-06,6341.928333333333
7.635285849024371e-05,7.487013756929307e-06,6352.171666666667
6.827707538069265e-05,7.080002902724939e-06,6362.415
7.194788588503096e-05,7.267834000191935e-06,6372.658333333334
7.5618696389376e-05,7.450931552906538e-06,6382.901666666667
6.607458907809554e-05,6.964873231548594e-06,6393.145
6.313794067461901e-05,6.808339237298644e-06,6403.388333333333
4.6986374455530426e-05,5.873296806941564e-06,6413.631666666667
6.534042697722779e-05,6.926071407456877e-06,6423.875
5.139134706074097e-05,6.142440827922788e-06,6434.118333333334
7.12137237841633e-05,7.2306581349138215e-06,6444.361666666667
5.946713017028069e-05,6.6074589078092595e-06,6454.6050000000005
5.0657184959873236e-05,6.098408426317666e-06,6464.848333333333
5.3593833363344146e-05,6.2726837394837774e-06,6475.091666666667
6.0935454372016024e-05,6.688535056280177e-06,6485.335
4.845469865726575e-05,5.964361102677379e-06,6495.578333333334
